gender,age,age_other,diff_age,race,race_other,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,decision,decision_other,match
male,30,27,3,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,law,10,20,20,15,20,15,Medium,High,Medium,Medium,High,Medium,30,20,10,30,0,10,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,No,No,No,Yes
male,30,25,5,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,law,20,20,15,15,15,15,Medium,High,High,Medium,High,Medium,30,20,10,30,0,10,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,No,Yes,No,Yes
male,30,23,7,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,law,20,20,20,15,15,10,Low,Medium,Medium,Low,Medium,Low,30,20,10,30,0,10,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,No,Yes,No,Yes
male,30,22,8,asian/pacific islander/asian-american,latino/hispanic american,No,Low,Low,law,17,10,18,20,25,10,Low,Medium,Medium,Low,Low,Medium,30,20,10,30,0,10,Medium,Medium,Medium,High,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,No,Yes,No,Yes
male,30,26,4,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,law,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Low,30,20,10,30,0,10,Medium,Medium,Medium,High,Medium,High,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,No,Yes,No,Yes
male,30,22,8,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,law,20,22,18,15,15,10,Medium,High,Medium,Low,Medium,Medium,30,20,10,30,0,10,Medium,Medium,Medium,High,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,No,No,No,Yes
male,30,23,7,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,law,10,20,20,20,20,10,High,High,High,Medium,High,Medium,30,20,10,30,0,10,Medium,Medium,Medium,High,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,No,No,No,Yes
male,30,24,6,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,law,35,10,20,20,10,5,Low,Medium,Medium,Low,Medium,Low,30,20,10,30,0,10,Medium,Medium,Medium,High,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,No,No,No,Yes
male,30,27,3,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,law,50,0,50,0,0,0,Medium,High,High,Medium,High,Medium,30,20,10,30,0,10,Medium,Medium,Medium,High,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,No,No,No,Yes
male,30,30,0,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,law,30,20,30,10,0,10,Low,Medium,Medium,Medium,Medium,Low,30,20,10,30,0,10,Medium,Medium,Medium,High,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,No,Yes,No,Yes
male,30,21,9,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Low,law,30,5,30,15,15,5,Low,Medium,Medium,Medium,Medium,Medium,30,20,10,30,0,10,Medium,Medium,Medium,High,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,No,Yes,No,Yes
male,30,25,5,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,law,20,23,23,22,7,5,Medium,High,High,Medium,Medium,Medium,30,20,10,30,0,10,Medium,Medium,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,No,No,No,Yes
male,30,26,4,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,law,20,25,20,15,15,5,Low,Low,Low,Low,High,Low,30,20,10,30,0,10,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,No,No,No,Yes
male,30,27,3,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Low,law,10,10,30,25,10,15,Low,Medium,Medium,Low,Medium,Low,30,20,10,30,0,10,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,No,No,No,Yes
male,30,23,7,asian/pacific islander/asian-american,black/african american,No,Low,Low,law,50,10,20,10,10,0,Low,Low,High,Low,High,Low,30,20,10,30,0,10,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,No,No,No,Yes
male,30,24,6,asian/pacific islander/asian-american,latino/hispanic american,No,Low,Low,law,20,20,20,15,15,10,Low,High,High,Medium,High,Medium,30,20,10,30,0,10,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Low,No,No,No,Yes
male,23,21,2,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Medium,Engineering,12,18,20,16,16,18,High,High,High,High,Medium,Medium,20,25,20,15,10,10,Medium,High,Medium,High,Medium,Low,High,High,Medium,High,Low,Low,Low,Medium,Medium,Low,Low,Low,Low,Low,High,High,Medium,Medium,Low,Medium,Low,Low,Medium,Low,Medium,Medium,No,No,Yes,Yes
male,23,27,4,asian/pacific islander/asian-american,black/african american,No,Low,Medium,Engineering,20,20,20,10,10,20,Medium,Medium,Medium,Medium,Medium,Low,20,25,20,15,10,10,Medium,High,Medium,High,Medium,Low,Medium,High,Medium,Medium,Low,Low,Low,Medium,Medium,Low,Low,Low,Low,Low,High,High,Medium,Medium,Low,Medium,Low,Low,Medium,Low,Low,Low,No,No,No,Yes
male,23,21,2,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Medium,Engineering,10,20,40,10,10,10,Medium,Medium,Medium,Medium,Medium,Medium,20,25,20,15,10,10,Medium,High,Medium,High,Medium,Medium,High,High,High,High,Medium,Low,Low,Medium,Medium,Low,Low,Low,Low,Low,High,High,Medium,Medium,Low,Medium,Low,Low,Medium,Low,High,High,No,No,Yes,Yes
male,23,27,4,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Medium,Engineering,10,20,20,15,20,15,Medium,High,Medium,Medium,Medium,Medium,20,25,20,15,10,10,Medium,High,Medium,High,Medium,Medium,Medium,Medium,High,High,Low,Low,Low,Medium,Medium,Low,Low,Low,Low,Low,High,High,Medium,Medium,Low,Medium,Low,Low,Medium,Low,Low,Low,No,No,No,Yes
male,23,25,2,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Medium,Engineering,20,20,15,15,15,15,Medium,Medium,High,Medium,High,Medium,20,25,20,15,10,10,Medium,High,Medium,High,Medium,High,High,Medium,Medium,Medium,Medium,Low,Low,Medium,Medium,Low,Low,Low,Low,Low,High,High,Medium,Medium,Low,Medium,Low,Low,Medium,Low,High,Medium,No,Yes,No,Yes
male,23,23,0,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Medium,Engineering,20,20,20,15,15,10,Low,Medium,Medium,Low,Medium,Low,20,25,20,15,10,10,Medium,High,Medium,High,Medium,Medium,High,High,High,High,Medium,Low,Low,Medium,Medium,Low,Low,Low,Low,Low,High,High,Medium,Medium,Low,Medium,Low,Low,Medium,Low,Medium,Medium,No,Yes,No,Yes
male,23,22,1,asian/pacific islander/asian-american,latino/hispanic american,No,Low,Medium,Engineering,17,10,18,20,25,10,Low,Medium,Medium,Low,Medium,Low,20,25,20,15,10,10,Medium,High,Medium,High,Medium,High,High,High,High,High,Medium,Low,Low,Medium,Medium,Low,Low,Low,Low,Low,High,High,Medium,Medium,Low,Medium,Low,Low,Medium,Low,High,Medium,No,Yes,No,Yes
male,23,26,3,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Medium,Engineering,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,High,Low,20,25,20,15,10,10,Medium,High,Medium,High,Medium,Medium,High,High,High,High,Medium,Low,Low,Medium,Medium,Low,Low,Low,Low,Low,High,High,Medium,Medium,Low,Medium,Low,Low,Medium,Low,High,Medium,No,Yes,No,Yes
male,23,22,1,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Medium,Engineering,20,22,18,15,15,10,Medium,High,Medium,Medium,Medium,Medium,20,25,20,15,10,10,Medium,High,Medium,High,Medium,Low,High,Medium,Medium,High,Medium,Low,Low,Medium,Medium,Low,Low,Low,Low,Low,High,High,Medium,Medium,Low,Medium,Low,Low,Medium,Low,Medium,Low,No,No,No,Yes
male,23,23,0,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Medium,Engineering,10,20,20,20,20,10,Medium,Medium,High,Medium,High,Medium,20,25,20,15,10,10,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Medium,Medium,Low,Low,Low,Low,Low,High,High,Medium,Medium,Low,Medium,Low,Low,Medium,Low,Medium,Low,No,No,No,Yes
male,23,24,1,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Medium,Engineering,35,10,20,20,10,5,Medium,Medium,Medium,Medium,Medium,Medium,20,25,20,15,10,10,Medium,High,Medium,High,Medium,High,Medium,High,Low,High,Medium,Low,Low,Medium,Medium,Low,Low,Low,Low,Low,High,High,Medium,Medium,Low,Medium,Low,Low,Medium,Low,Medium,Low,No,No,No,Yes
male,23,27,4,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Medium,Engineering,50,0,50,0,0,0,Medium,Medium,Medium,Medium,High,Medium,20,25,20,15,10,10,Medium,High,Medium,High,Medium,Medium,High,High,High,High,Medium,Low,Low,Medium,Medium,Low,Low,Low,Low,Low,High,High,Medium,Medium,Low,Medium,Low,Low,Medium,Low,Medium,Medium,No,No,No,Yes
male,23,30,7,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Medium,Engineering,30,20,30,10,0,10,Medium,High,Medium,Medium,Medium,Medium,20,25,20,15,10,10,Medium,High,Medium,High,Medium,Medium,High,High,High,High,Medium,Low,Low,Medium,Medium,Low,Low,Low,Low,Low,High,High,Medium,Medium,Low,Medium,Low,Low,Medium,Low,Medium,Low,No,No,No,Yes
male,23,21,2,asian/pacific islander/asian-american,asian/pacific islander/asian-american,Yes,Low,Medium,Engineering,30,5,30,15,15,5,Medium,Medium,Medium,Medium,Medium,Medium,20,25,20,15,10,10,Medium,High,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Low,Low,Low,Medium,Medium,Low,Low,Low,Low,Low,High,High,Medium,Medium,Low,Medium,Low,Low,Medium,Low,Medium,Medium,No,No,No,Yes
male,23,25,2,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Medium,Engineering,20,23,23,22,7,5,Medium,High,High,High,Medium,High,20,25,20,15,10,10,Medium,High,Medium,High,Medium,Low,High,Medium,Medium,High,Medium,Low,Low,Medium,Medium,Low,Low,Low,Low,Low,High,High,Medium,Medium,Low,Medium,Low,Low,Medium,Low,Medium,Low,No,No,No,Yes
male,23,26,3,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Medium,Engineering,20,25,20,15,15,5,Low,Low,Medium,Low,Medium,Low,20,25,20,15,10,10,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Medium,Medium,Low,Low,Low,Low,Low,High,High,Medium,Medium,Low,Medium,Low,Low,Medium,Low,Medium,Low,No,No,No,Yes
male,23,27,4,asian/pacific islander/asian-american,european/caucasian-american,No,Low,Medium,Engineering,10,10,30,25,10,15,Medium,Medium,Medium,Medium,Medium,Medium,20,25,20,15,10,10,Medium,High,Medium,High,Medium,Medium,High,High,Medium,Medium,Medium,Low,Low,Medium,Medium,Low,Low,Low,Low,Low,High,High,Medium,Medium,Low,Medium,Low,Low,Medium,Low,Medium,Low,No,No,Yes,Yes
male,23,23,0,asian/pacific islander/asian-american,black/african american,No,Low,Medium,Engineering,50,10,20,10,10,0,High,High,High,Medium,Medium,Medium,20,25,20,15,10,10,Medium,High,Medium,High,Medium,Medium,High,High,High,High,Medium,Low,Low,Medium,Medium,Low,Low,Low,Low,Low,High,High,Medium,Medium,Low,Medium,Low,Low,Medium,Low,High,Medium,No,No,No,Yes
male,23,24,1,asian/pacific islander/asian-american,latino/hispanic american,No,Low,Medium,Engineering,20,20,20,15,15,10,Medium,Medium,High,Medium,High,Medium,20,25,20,15,10,10,Medium,High,Medium,High,Medium,Medium,High,High,Medium,Medium,Medium,Low,Low,Medium,Medium,Low,Low,Low,Low,Low,High,High,Medium,Medium,Low,Medium,Low,Low,Medium,Low,Medium,Low,No,No,Yes,Yes
male,24,21,3,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,economics,12,18,20,16,16,18,Medium,High,High,Medium,High,Low,25,35,30,10,0,0,Low,High,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Low,High,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Low,Medium,Low,No,No,No,Yes
male,24,27,3,european/caucasian-american,black/african american,No,Low,Low,economics,20,20,20,10,10,20,Medium,Medium,Medium,Medium,Medium,Low,25,35,30,10,0,0,Low,High,Low,Medium,Low,Medium,Medium,Medium,Low,Medium,Low,High,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Low,Medium,Low,No,No,No,Yes
male,24,21,3,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,economics,10,20,40,10,10,10,Medium,Medium,High,Medium,Medium,Medium,25,35,30,10,0,0,Low,High,Low,Medium,Low,Medium,Medium,Medium,Medium,Low,Low,High,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Low,Medium,Medium,Yes,Yes,Yes,Yes
male,24,27,3,european/caucasian-american,european/caucasian-american,Yes,Low,Low,economics,10,20,20,15,20,15,Medium,High,High,High,Medium,Medium,25,35,30,10,0,0,Low,High,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Low,High,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Low,Medium,Medium,No,No,No,Yes
male,24,25,1,european/caucasian-american,european/caucasian-american,Yes,Low,Low,economics,20,20,15,15,15,15,Medium,Medium,High,Medium,High,Medium,25,35,30,10,0,0,Low,High,Low,Medium,Low,High,Medium,Medium,Medium,Medium,Low,High,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Low,Medium,Low,No,Yes,No,Yes
male,24,23,1,european/caucasian-american,european/caucasian-american,Yes,Low,Low,economics,20,20,20,15,15,10,Low,Medium,Medium,Low,Medium,Low,25,35,30,10,0,0,Low,High,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Low,High,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Low,Medium,Medium,No,Yes,No,Yes
male,24,22,2,european/caucasian-american,latino/hispanic american,No,Low,Low,economics,17,10,18,20,25,10,Low,Medium,Medium,Medium,Medium,Low,25,35,30,10,0,0,Low,High,Low,Medium,Low,Medium,Medium,Medium,Medium,Low,Medium,High,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Low,Medium,Low,No,Yes,No,Yes
male,24,26,2,european/caucasian-american,european/caucasian-american,Yes,Low,Low,economics,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,25,35,30,10,0,0,Low,High,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Low,Medium,Low,No,No,No,Yes
male,24,22,2,european/caucasian-american,european/caucasian-american,Yes,Low,Low,economics,20,22,18,15,15,10,Medium,Medium,Medium,Low,Medium,Medium,25,35,30,10,0,0,Low,High,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Low,Medium,Low,No,No,No,Yes
male,24,23,1,european/caucasian-american,european/caucasian-american,Yes,Low,Low,economics,10,20,20,20,20,10,Medium,Medium,Medium,Medium,Medium,Medium,25,35,30,10,0,0,Low,High,Low,Medium,Low,Low,Medium,Medium,Low,Medium,Low,High,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Low,Low,Low,No,No,No,Yes
male,24,24,0,european/caucasian-american,european/caucasian-american,Yes,Low,Low,economics,35,10,20,20,10,5,Medium,Medium,Medium,Medium,Medium,Medium,25,35,30,10,0,0,Low,High,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Low,High,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Low,Medium,Low,No,Yes,No,Yes
male,24,27,3,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,economics,50,0,50,0,0,0,Medium,Medium,Medium,Medium,High,Medium,25,35,30,10,0,0,Low,High,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Low,High,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Low,Medium,Low,No,No,No,Yes
male,24,30,6,european/caucasian-american,european/caucasian-american,Yes,Low,Low,economics,30,20,30,10,0,10,Medium,Medium,Medium,Medium,Medium,Medium,25,35,30,10,0,0,Low,High,Low,Medium,Low,Medium,Medium,Medium,Low,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Low,Medium,Low,No,No,Yes,Yes
male,24,21,3,european/caucasian-american,asian/pacific islander/asian-american,No,Low,Low,economics,30,5,30,15,15,5,Medium,Medium,Medium,Medium,Medium,Medium,25,35,30,10,0,0,Low,High,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Low,High,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Low,Medium,Low,No,No,No,Yes
male,24,25,1,european/caucasian-american,european/caucasian-american,Yes,Low,Low,economics,20,23,23,22,7,5,Medium,High,High,High,Medium,Medium,25,35,30,10,0,0,Low,High,Low,Medium,Low,Medium,Medium,Medium,Low,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Low,Medium,Low,No,Yes,No,Yes
male,24,26,2,european/caucasian-american,european/caucasian-american,Yes,Low,Low,economics,20,25,20,15,15,5,Low,Low,Low,Low,Low,Low,25,35,30,10,0,0,Low,High,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Low,Medium,Medium,No,Yes,No,Yes
male,24,27,3,european/caucasian-american,european/caucasian-american,Yes,Low,Low,economics,10,10,30,25,10,15,Medium,Medium,High,Low,Medium,Low,25,35,30,10,0,0,Low,High,Low,Medium,Low,Medium,Medium,Medium,Low,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Low,Low,Low,Medium,Low,No,No,No,Yes
