gender,race,race_other,samerace,importance_same_race,importance_same_religion,field,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,decision,decision_other,match
female,european/caucasian-american,european/caucasian-american,Yes,High,Medium,business,Medium,High,High,Medium,Medium,Low,High,Medium,High,High,High,Medium,High,Medium,Medium,Medium,Medium,High,Medium,High,High,High,High,Low,Low,High,High,Medium,Medium,Medium,Low,High,High,Medium,Medium,Low,Medium,High,No,No,No,No
female,european/caucasian-american,latino/hispanic american,No,High,Medium,business,Medium,Low,Medium,Medium,High,Medium,High,Medium,High,High,High,Medium,Medium,High,High,Medium,High,High,Medium,High,High,High,High,Low,Low,High,High,Medium,Medium,Medium,Low,High,High,Medium,Medium,Low,High,High,No,No,No,No
female,european/caucasian-american,european/caucasian-american,Yes,High,Medium,business,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,High,High,Medium,High,High,Medium,Medium,Medium,High,Medium,High,High,High,High,Low,Low,High,High,Medium,Medium,Medium,Low,High,High,Medium,Medium,Low,Medium,High,No,No,Yes,No
female,european/caucasian-american,asian/pacific islander/asian-american,No,High,Medium,business,Medium,High,High,High,High,Medium,High,Medium,High,High,High,Medium,High,High,Medium,High,Medium,High,Medium,High,High,High,High,Low,Low,High,High,Medium,Medium,Medium,Low,High,High,Medium,Medium,Low,High,Medium,No,No,Yes,No
female,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,climate change,High,High,High,High,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,High,Low,Low,High,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,No,No,Yes,No
female,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Medium,climate change,Medium,High,High,Low,Medium,Low,Medium,High,High,High,Medium,High,High,High,High,High,High,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,High,Low,Low,High,Medium,Medium,Low,Medium,Medium,Medium,High,Medium,No,No,No,No
female,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,climate change,Medium,High,Medium,High,Medium,Medium,Medium,High,High,High,Medium,Low,High,Medium,Medium,Medium,Low,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,High,Low,Low,High,Medium,Medium,Low,Medium,Medium,Medium,Low,Low,No,No,Yes,No
female,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,climate change,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,High,High,High,Medium,High,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,High,Low,Low,High,Medium,Medium,Low,Medium,Medium,Medium,High,Medium,No,Yes,No,No
female,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,climate change,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,High,High,Medium,Medium,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,High,Low,Low,High,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,No,No,Yes,No
female,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,climate change,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,High,Low,Low,High,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,No,No,Yes,No
female,european/caucasian-american,other,No,Medium,Medium,climate change,High,High,High,High,High,High,Medium,High,High,High,Medium,High,High,High,Medium,Medium,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,High,Low,Low,High,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,No,Yes,Yes,Yes
female,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Medium,climate change,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,High,High,Medium,High,High,High,High,High,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,High,Low,Low,High,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,No,Yes,Yes,Yes
female,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,climate change,Medium,Medium,Medium,High,Low,Medium,Medium,High,High,High,Medium,Low,High,High,Medium,High,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,High,Low,Low,High,Medium,Medium,Low,Medium,Medium,Medium,High,High,No,No,Yes,No
female,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,climate change,High,High,High,High,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,High,Low,Low,High,Medium,Medium,Low,Medium,Medium,Medium,Medium,Low,No,No,Yes,No
female,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,climate change,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,High,High,High,Medium,Medium,High,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,High,Low,Low,High,Medium,Medium,Low,Medium,Medium,Medium,High,High,No,Yes,No,No
female,european/caucasian-american,latino/hispanic american,No,Medium,Medium,climate change,Medium,Medium,Medium,Low,Medium,Medium,Medium,High,High,High,Medium,Medium,High,High,Medium,High,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,High,Low,Low,High,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,No,No,No,No
female,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,climate change,Low,Medium,Medium,Low,Medium,Low,Medium,High,High,High,Medium,High,Medium,Medium,Medium,High,Low,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,High,Low,Low,High,Medium,Medium,Low,Medium,Medium,Medium,Medium,Low,No,No,No,No
female,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,climate change,Low,Medium,Medium,Medium,Medium,Low,Medium,High,High,High,Medium,Low,Medium,Medium,Medium,High,Low,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,High,Low,Low,High,Medium,Medium,Low,Medium,Medium,Medium,Low,Low,No,No,No,No
female,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Medium,climate change,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,High,High,Medium,Medium,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,High,Low,Low,High,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,No,No,Yes,No
female,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,climate change,Low,Medium,Medium,Low,Low,Low,Medium,High,High,High,Medium,High,High,Medium,Medium,High,Medium,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,High,Low,Low,High,Medium,Medium,Low,Medium,Medium,Medium,Medium,Low,No,No,No,No
female,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,climate change,Medium,High,High,High,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,High,Low,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,High,Low,Low,High,Medium,Medium,Low,Medium,Medium,Medium,Low,Medium,No,No,Yes,No
female,european/caucasian-american,latino/hispanic american,No,Medium,Medium,climate change,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,High,Low,Low,High,Medium,Medium,Low,Medium,Medium,Medium,Low,Low,No,No,Yes,No
female,european/caucasian-american,european/caucasian-american,Yes,Medium,Medium,climate change,High,High,High,High,High,Medium,Medium,High,High,High,Medium,Medium,High,Medium,Medium,High,High,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,High,Low,Low,High,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,No,No,Yes,No
female,european/caucasian-american,asian/pacific islander/asian-american,No,Medium,Medium,climate change,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,High,Medium,Medium,High,High,High,Low,Medium,High,Medium,Medium,Medium,Low,Medium,High,Low,Low,High,Medium,Medium,Low,Medium,Medium,Medium,High,Medium,No,No,Yes,No
female,black/african american,european/caucasian-american,No,Low,Low,administration,Medium,High,High,Medium,Medium,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,High,Low,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,No,No,No,No
female,black/african american,asian/pacific islander/asian-american,No,Low,Low,administration,Medium,High,Medium,Medium,High,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,No,No
female,black/african american,european/caucasian-american,No,Low,Low,administration,Medium,High,High,Medium,Medium,Medium,High,High,High,High,High,Low,High,High,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Medium,No,Yes,No,No
female,black/african american,european/caucasian-american,No,Low,Low,administration,Low,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,No,No,No,No
female,black/african american,european/caucasian-american,No,Low,Low,administration,Medium,Medium,High,Medium,Medium,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,Yes,Yes
female,black/african american,european/caucasian-american,No,Low,Low,administration,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,No,No
female,black/african american,other,No,Low,Low,administration,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,Yes,Yes,Yes,Yes
female,black/african american,asian/pacific islander/asian-american,No,Low,Low,administration,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,Yes,Yes
female,black/african american,european/caucasian-american,No,Low,Low,administration,Medium,Medium,Medium,Low,Medium,Medium,High,High,High,High,High,Medium,High,High,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,No,No
female,black/african american,european/caucasian-american,No,Low,Low,administration,High,High,High,High,High,Medium,High,High,High,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,Yes,Yes
female,black/african american,european/caucasian-american,No,Low,Low,administration,Medium,Medium,High,High,High,High,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,Yes,Yes
female,black/african american,latino/hispanic american,No,Low,Low,administration,Medium,High,High,High,Medium,High,High,High,High,High,High,Medium,High,High,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Medium,No,Yes,Yes,Yes
female,black/african american,european/caucasian-american,No,Low,Low,administration,Medium,High,High,Medium,High,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,No,No
female,black/african american,european/caucasian-american,No,Low,Low,administration,Medium,Medium,Medium,Medium,Medium,Low,High,High,High,High,High,High,High,High,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,No,No
female,black/african american,asian/pacific islander/asian-american,No,Low,Low,administration,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,High,High,High,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,No,No,Yes,No
female,black/african american,european/caucasian-american,No,Low,Low,administration,Low,High,High,Medium,Medium,Medium,High,High,High,High,High,High,High,High,High,High,High,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,No,Yes,No,No
female,black/african american,european/caucasian-american,No,Low,Low,administration,Medium,High,High,High,Medium,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,Yes,Yes
female,black/african american,latino/hispanic american,No,Low,Low,administration,Medium,High,High,High,Medium,High,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,No,No
female,black/african american,european/caucasian-american,No,Low,Low,administration,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Yes,Yes,No,No
female,black/african american,asian/pacific islander/asian-american,No,Low,Low,administration,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,No,Yes,Yes,Yes
female,european/caucasian-american,european/caucasian-american,Yes,High,Medium,science,High,High,High,High,High,Medium,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,No,No,Yes,No
female,european/caucasian-american,asian/pacific islander/asian-american,No,High,Medium,science,High,Medium,Medium,High,Medium,Medium,High,High,High,High,High,Medium,High,High,High,High,Medium,High,High,High,Medium,Medium,Medium,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,No,No,Yes,No
female,european/caucasian-american,european/caucasian-american,Yes,High,Medium,science,High,High,High,High,High,High,High,High,High,High,High,Low,High,High,High,Medium,Medium,High,High,High,Medium,Medium,Medium,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,No,No,Yes,No
female,european/caucasian-american,european/caucasian-american,Yes,High,Medium,science,High,Medium,Medium,High,Medium,Medium,High,High,High,High,High,Medium,High,High,Medium,High,Medium,High,High,High,Medium,Medium,Medium,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,No,No,Yes,No
female,european/caucasian-american,european/caucasian-american,Yes,High,Medium,science,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,High,High,Medium,High,High,Medium,High,Low,High,High,High,Medium,Medium,Medium,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,No,No,Yes,No
female,european/caucasian-american,european/caucasian-american,Yes,High,Medium,science,High,Medium,High,High,Medium,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Medium,Medium,Medium,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,High,High,No,Yes,Yes,Yes
female,european/caucasian-american,other,No,High,Medium,science,High,High,High,High,High,High,High,High,High,High,High,Medium,High,High,High,High,Medium,High,High,High,Medium,Medium,Medium,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,No,No,Yes,No
female,european/caucasian-american,asian/pacific islander/asian-american,No,High,Medium,science,High,Medium,Medium,High,High,Medium,High,High,High,High,High,Medium,Medium,High,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,No,No,Yes,No
female,european/caucasian-american,european/caucasian-american,Yes,High,Medium,science,High,Medium,High,Medium,Medium,Medium,High,High,High,High,High,Low,Low,Low,Low,Low,Low,High,High,High,Medium,Medium,Medium,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Low,Low,No,No,Yes,No
